32.3000000000,0.0000077059,32.3000000000,0.
32.3015747070,0.0000011724,32.3015747070,0.
32.3031372070,0.0000051273,32.3031372070,0.
32.3046997070,0.0000021012,32.3046997070,0.
32.3062622070,-0.0000005053,32.3062622070,0.
32.3078369141,0.0000011759,32.3078369141,0.
32.3093994141,-0.0000004650,32.3093994141,0.
32.3109619141,0.0000015227,32.3109619141,0.
32.3125244141,0.0000019471,32.3125244141,0.
32.3140991211,0.0000028940,32.3140991211,0.
32.3156616211,-0.0000005472,32.3156616211,0.
32.3172241211,0.0000001558,32.3172241211,0.
32.3187866211,-0.0000005118,32.3187866211,0.
32.3203613281,-0.0000002486,32.3203613281,0.
32.3219238281,-0.0000023953,32.3219238281,0.
32.3234863281,-0.0000013693,32.3234863281,0.
32.3250488281,-0.0000023083,32.3250488281,0.
32.3266235352,-0.0000023007,32.3266235352,0.
32.3281860352,-0.0000021748,32.3281860352,0.
32.3297485352,-0.0000040468,32.3297485352,0.
32.3313110352,-0.0000064939,32.3313110352,0.
32.3328857422,-0.0000020234,32.3328857422,0.
32.3344482422,-0.0000014513,32.3344482422,0.
32.3360107422,-0.0000016877,32.3360107422,0.
32.3375732422,-0.000003247,32.3375732422,0.
32.3391479492,-0.0000044958,32.3391479492,0.
32.3407104492,-0.0000000812,32.3407104492,0.
32.3422729492,-0.0000024782,32.3422729492,0.
32.3438354492,-0.0000008344,32.3438354492,0.
32.3454101563,-0.0000002657,32.3454101563,0.
32.3469726563,-0.0000032153,32.3469726563,0.
32.3485351563,0.0000006850,32.3485351563,0.
32.3500976562,0.0000023815,32.3500976562,0.
32.3516723633,-0.0000009716,32.3516723633,0.
32.3532348633,0.0000036561,32.3532348633,0.
32.3547973633,0.0000038667,32.3547973633,0.
32.3563598633,-0.0000010135,32.3563598633,0.
32.3579345703,0.0000008638,32.3579345703,0.
32.3594970703,0.0000024298,32.3594970703,0.
32.3610595703,0.000000981,32.3610595703,0.
32.3626220703,-0.0000016782,32.3626220703,0.
32.3641967773,-0.0000016010,32.3641967773,0.
32.3657592773,0.0000024886,32.3657592773,0.
32.3673217773,-0.0000009302,32.3673217773,0.
32.3688842773,-0.0000023443,32.3688842773,0.
32.3704589844,-0.0000018943,32.3704589844,0.
32.3720214844,-0.0000026453,32.3720214844,0.
32.3735839844,0.0000022625,32.3735839844,0.
32.3751464844,-0.000000646,32.3751464844,0.
32.3767211914,-0.0000016546,32.3767211914,0.
32.3782836914,0.0000023047,32.3782836914,0.
32.3798461914,0.0000014161,32.3798461914,0.
32.3814086914,-0.0000021195,32.3814086914,0.
32.3829833984,0.0000001741,32.3829833984,0.
32.3845458984,0.0000024992,32.3845458984,0.
32.3861083984,0.0000049225,32.3861083984,0.
32.3876708984,0.0000020414,32.3876708984,0.
32.3892456055,0.0000009595,32.3892456055,0.
32.3908081055,0.0000040718,32.3908081055,0.
32.3923706055,0.0000087734,32.3923706055,0.
32.3939331055,0.0000077581,32.3939331055,0.
32.3955078125,0.0000075882,32.3955078125,0.
32.3970703125,0.0000082258,32.3970703125,0.
32.3986328125,0.000003971,32.3986328125,0.
32.4001953125,0.0000033073,32.4001953125,0.
32.4017700195,0.0000015748,32.4017700195,0.
32.4033325195,0.0000001145,32.4033325195,0.
32.4048950195,0.0000038339,32.4048950195,0.
32.4064575195,0.0000006526,32.4064575195,0.
32.4080322266,0.0000011634,32.4080322266,0.
32.4095947266,0.0000012021,32.4095947266,0.
32.4111572266,-0.0000010193,32.4111572266,0.
32.4127197266,-0.0000013851,32.4127197266,0.
32.4142944336,-0.0000011427,32.4142944336,0.
32.4158569336,-0.0000028744,32.4158569336,0.
32.4174194336,-0.0000023125,32.4174194336,0.
32.4189819336,-0.00000185,32.4189819336,0.
32.4205566406,-0.0000019135,32.4205566406,0.
32.4221191406,-0.0000027975,32.4221191406,0.
32.4236816406,-0.0000008654,32.4236816406,0.
32.4252441406,0.0000031222,32.4252441406,0.
32.4268188477,0.0000038468,32.4268188477,0.
32.4283813477,0.0000031592,32.4283813477,0.
32.4299438477,0.0000061972,32.4299438477,0.
32.4315063477,0.0000065675,32.4315063477,0.
32.4330810547,0.0000014807,32.4330810547,0.
32.4346435547,0.0000044247,32.4346435547,0.
32.4362060547,0.0000027882,32.4362060547,0.
32.4377685547,0.0000003681,32.4377685547,0.
32.4393432617,-0.0000011436,32.4393432617,0.
32.4409057617,-0.000002097,32.4409057617,0.
32.4424682617,0.0000012770,32.4424682617,0.
32.4440307617,0.0000000846,32.4440307617,0.
32.4456054688,-0.0000007107,32.4456054688,0.
32.4471679688,-0.000002266,32.4471679688,0.
32.4487304688,-0.0000017507,32.4487304688,0.
32.4502929688,-0.0000024396,32.4502929688,0.
32.4518676758,-0.0000047229,32.4518676758,0.
32.4534301758,-0.0000068826,32.4534301758,0.
32.4549926758,-0.0000034442,32.4549926758,0.
32.4565551758,-0.0000005466,32.4565551758,0.
32.4581298828,-0.0000036367,32.4581298828,0.
32.4596923828,-0.0000010612,32.4596923828,0.
32.4612548828,0.0000026662,32.4612548828,0.
32.4628173828,0.0000001036,32.4628173828,0.
32.4643920898,-0.0000006779,32.4643920898,0.
32.4659545898,0.0000016504,32.4659545898,0.
32.4675170898,-0.0000022887,32.4675170898,0.
32.4690795898,-0.0000021790,32.4690795898,0.
32.4706542969,0.0000008036,32.4706542969,0.
32.4722167969,0.0000016637,32.4722167969,0.
32.4737792969,0.0000016130,32.4737792969,0.
32.4753417969,0.0000032947,32.4753417969,0.
32.4769165039,-0.0000008481,32.4769165039,0.
32.4784790039,0.0000047806,32.4784790039,0.
32.4800415039,-0.0000007762,32.4800415039,0.
32.4816040039,-0.0000024477,32.4816040039,0.
32.4831787109,-0.0000015892,32.4831787109,0.
32.4847412109,-0.0000017595,32.4847412109,0.
32.4863037109,-0.0000029555,32.4863037109,0.
32.4878662109,-0.0000004521,32.4878662109,0.
32.489440918,-0.0000014689,32.489440918,0.
32.491003418,-0.0000031192,32.491003418,0.
32.492565918,-0.0000061157,32.492565918,0.
32.494128418,-0.0000045739,32.494128418,0.
32.4957031250,-0.0000013725,32.4957031250,0.
32.4972656250,-0.0000021136,32.4972656250,0.
32.498828125,-0.0000051968,32.498828125,0.
32.500390625,-0.0000012504,32.500390625,0.
32.5019653320,-0.0000026235,32.5019653320,0.
32.5035278320,0.0000004572,32.5035278320,0.
32.5050903320,-0.0000004813,32.5050903320,0.
32.5066528320,-0.0000044174,32.5066528320,0.
32.5082275391,-0.0000008150,32.5082275391,0.
32.5097900391,0.0000038016,32.5097900391,0.
32.5113525391,0.0000014846,32.5113525391,0.
32.5129150391,-0.0000008966,32.5129150391,0.
32.5144897461,0.0000040648,32.5144897461,0.
32.5160522461,0.0000049618,32.5160522461,0.
32.5176147461,0.0000011834,32.5176147461,0.
32.5191772461,0.0000028466,32.5191772461,0.
32.5207519531,0.0000025905,32.5207519531,0.
32.5223144531,0.0000047103,32.5223144531,0.
32.5238769531,0.0000062408,32.5238769531,0.
32.5254394531,0.0000070234,32.5254394531,0.
32.5270141602,-0.0000045481,32.5270141602,0.
32.5285766602,-0.0000295577,32.5285766602,0.
32.5301391602,-0.0000578772,32.5301391602,0.
32.5317016602,-0.0000933930,32.5317016602,0.
32.5332763672,-0.0001215455,32.5332763672,0.
32.5348388672,-0.0001503729,32.5348388672,0.
32.5364013672,-0.0001871046,32.5364013672,0.
32.5379638672,-0.0002253789,32.5379638672,0.
32.5395385742,-0.0002674463,32.5395385742,0.
32.5411010742,-0.0002962621,32.5411010742,0.
32.5426635742,-0.0003084814,32.5426635742,0.
32.5442260742,-0.000311581,32.5442260742,0.
32.5458007813,-0.0003103897,32.5458007813,0.
32.5473632812,-0.0003158226,32.5473632812,0.
32.5489257813,-0.0003337216,32.5489257813,0.
32.5504882813,-0.0003400052,32.5504882813,0.
32.5520629883,-0.0003386807,32.5520629883,0.
32.5536254883,-0.0003341138,32.5536254883,0.
32.5551879883,-0.0003297581,32.5551879883,0.
32.5567504883,-0.0003380523,32.5567504883,0.
32.5583251953,-0.0003433063,32.5583251953,0.
32.5598876953,-0.0003504688,32.5598876953,0.
32.5614501953,-0.0003581014,32.5614501953,0.
32.5630126953,-0.0003604721,32.5630126953,0.
32.5645874023,-0.0003631670,32.5645874023,0.
32.5661499023,-0.0003672113,32.5661499023,0.
32.5677124023,-0.0003698353,32.5677124023,0.
32.5692749023,-0.0003844962,32.5692749023,0.
32.5708374023,-0.000392039,32.5708374023,0.
32.5724121094,-0.0003932808,32.5724121094,0.
32.5739746094,-0.0003949269,32.5739746094,0.
32.5755371094,-0.0003901886,32.5755371094,0.
32.5770996094,-0.000390164,32.5770996094,0.
32.5786743164,-0.0003809631,32.5786743164,0.
32.5802368164,-0.0003785716,32.5802368164,0.
32.5817993164,-0.0003756248,32.5817993164,0.
32.5833618164,-0.0003740811,32.5833618164,0.
32.5849365234,-0.0003670530,32.5849365234,0.
32.5864990234,-0.0003695051,32.5864990234,0.
32.5880615234,-0.0003698804,32.5880615234,0.
32.5896240234,-0.0003697427,32.5896240234,0.
32.5911987305,-0.0003664077,32.5911987305,0.
32.5927612305,-0.0003615855,32.5927612305,0.
32.5943237305,-0.0003564604,32.5943237305,0.
32.5958862305,-0.0003448735,32.5958862305,0.
32.5974609375,-0.0003552518,32.5974609375,0.
32.5990234375,-0.0003978971,32.5990234375,0.
32.6005859375,-0.0004502018,32.6005859375,0.
32.6021484375,-0.0005050915,32.6021484375,0.
32.6037231445,-0.0005688496,32.6037231445,0.
32.6052856445,-0.0006447290,32.6052856445,0.
32.6068481445,-0.000735389,32.6068481445,0.
32.6084106445,-0.0008116250,32.6084106445,0.
32.6099853516,-0.0008834172,32.6099853516,0.
32.6115478516,-0.0009456788,32.6115478516,0.
32.6131103516,-0.0009795236,32.6131103516,0.
32.6146728516,-0.0010007171,32.6146728516,0.
32.6162475586,-0.0010361872,32.6162475586,0.
32.6178100586,-0.0011033089,32.6178100586,0.
32.6193725586,-0.0011579551,32.6193725586,0.
32.6209350586,-0.0011727933,32.6209350586,0.
32.6225097656,-0.00117711,32.6225097656,0.
32.6240722656,-0.0011878689,32.6240722656,0.
32.6256347656,-0.0011994893,32.6256347656,0.
32.6271972656,-0.0012071453,32.6271972656,0.
32.6287719727,-0.0011907446,32.6287719727,0.
32.6303344727,-0.0011461373,32.6303344727,0.
32.6318969727,-0.0010937302,32.6318969727,0.
32.6334594727,-0.0010272231,32.6334594727,0.
32.6350341797,-0.0009636291,32.6350341797,0.
32.6365966797,-0.0009347407,32.6365966797,0.
32.6381591797,-0.0009336427,32.6381591797,0.
32.6397216797,-0.0009195409,32.6397216797,0.
32.6412963867,-0.0008922447,32.6412963867,0.
32.6428588867,-0.0008707392,32.6428588867,0.
32.6444213867,-0.0008533102,32.6444213867,0.
32.6459838867,-0.0008344102,32.6459838867,0.
32.6475585938,-0.0008336385,32.6475585938,0.
32.6491210938,-0.0008506616,32.6491210938,0.
32.6506835938,-0.0008520559,32.6506835938,0.
32.6522460938,-0.0008513776,32.6522460938,0.
32.6538208008,-0.000837783,32.6538208008,0.
32.6553833008,-0.0008248415,32.6553833008,0.
32.6569458008,-0.0008278359,32.6569458008,0.
32.6585083008,-0.0008441085,32.6585083008,0.
32.6600830078,-0.0008446664,32.6600830078,0.
32.6616455078,-0.0008254759,32.6616455078,0.
32.6632080078,-0.0008241420,32.6632080078,0.
32.6647705078,-0.0008324402,32.6647705078,0.
32.6663452148,-0.0008304295,32.6663452148,0.
32.6679077148,-0.0008354317,32.6679077148,0.
32.6694702148,-0.0008390795,32.6694702148,0.
32.6710327148,-0.0008395956,32.6710327148,0.
32.6726074219,-0.0008430573,32.6726074219,0.
32.6741699219,-0.0008537055,32.6741699219,0.
32.6757324219,-0.0008607365,32.6757324219,0.
32.6772949219,-0.000857113,32.6772949219,0.
32.6788696289,-0.0008407076,32.6788696289,0.
32.6804321289,-0.0008316805,32.6804321289,0.
32.6819946289,-0.0008335516,32.6819946289,0.
32.6835571289,-0.0008391835,32.6835571289,0.
32.6851318359,-0.0008478953,32.6851318359,0.
32.6866943359,-0.0008478906,32.6866943359,0.
32.6882568359,-0.0008457267,32.6882568359,0.
32.6898193359,-0.0008470357,32.6898193359,0.
32.691394043,-0.0008446727,32.691394043,0.
32.692956543,-0.0008488779,32.692956543,0.
32.694519043,-0.0008546676,32.694519043,0.
32.696081543,-0.0008566406,32.696081543,0.
32.69765625,-0.0008518326,32.69765625,0.
32.69921875,-0.0008523102,32.69921875,0.
32.700769043,-0.0008612835,32.700769043,0.
32.702331543,-0.0008655437,32.702331543,0.
32.70390625,-0.0008503697,32.70390625,0.
32.70546875,-0.0008445435,32.70546875,0.
32.70703125,-0.0008612746,32.70703125,0.
32.7085937500,-0.0008791262,32.7085937500,0.
32.7101684570,-0.0008929825,32.7101684570,0.
32.7117309570,-0.0008892902,32.7117309570,0.
32.7132934570,-0.000884381,32.7132934570,0.
32.7148559570,-0.000886952,32.7148559570,0.
32.7164306641,-0.0009008319,32.7164306641,0.
32.7179931641,-0.0009229442,32.7179931641,0.
32.7195556641,-0.0009571927,32.7195556641,0.
32.7211181641,-0.000968217,32.7211181641,0.
32.7226928711,-0.0009451571,32.7226928711,0.
32.7242553711,-0.0009317630,32.7242553711,0.
32.7258178711,-0.0009315416,32.7258178711,0.
32.7273803711,-0.0009454345,32.7273803711,0.
32.7289550781,-0.0009549257,32.7289550781,0.
32.7305175781,-0.0009537002,32.7305175781,0.
32.7320800781,-0.0009717456,32.7320800781,0.
32.7336425781,-0.0009757144,32.7336425781,0.
32.7352172852,-0.0010047409,32.7352172852,0.
32.7367797852,-0.0010327305,32.7367797852,0.
32.7383422852,-0.0010201279,32.7383422852,0.
32.7399047852,-0.0010291614,32.7399047852,0.
32.7414794922,-0.0010630984,32.7414794922,0.
32.7430419922,-0.0010954254,32.7430419922,0.
32.7446044922,-0.0011149063,32.7446044922,0.
32.7461669922,-0.0011398497,32.7461669922,0.
32.7477416992,-0.0011349001,32.7477416992,0.
32.7493041992,-0.0011103065,32.7493041992,0.
32.7508666992,-0.0011422669,32.7508666992,0.
32.7524291992,-0.0011910024,32.7524291992,0.
32.7540039063,-0.0012377242,32.7540039063,0.
32.7555664063,-0.0012980051,32.7555664063,0.
32.7571289063,-0.001331446,32.7571289063,0.
32.7586914063,-0.0013212345,32.7586914063,0.
32.7602661133,-0.0013759884,32.7602661133,0.
32.7618286133,-0.0015543778,32.7618286133,0.
32.7633911133,-0.0017431275,32.7633911133,0.
32.7649536133,-0.0018635108,32.7649536133,0.
32.7665283203,-0.001946192,32.7665283203,0.
32.7680908203,-0.0019625741,32.7680908203,0.
32.7696533203,-0.0019380659,32.7696533203,0.
32.7712158203,-0.0019518173,32.7712158203,0.
32.7727905273,-0.0019965387,32.7727905273,0.
32.7743530273,-0.0020189243,32.7743530273,0.
32.7759155273,-0.0019211691,32.7759155273,0.
32.7774780273,-0.0017564844,32.7774780273,0.
32.7790527344,-0.0016056519,32.7790527344,0.
32.7806152344,-0.0015454873,32.7806152344,0.
32.7821777344,-0.0015227423,32.7821777344,0.
32.7837402344,-0.0013986508,32.7837402344,0.
32.7853149414,-0.0011941886,32.7853149414,0.
32.7868774414,-0.0009963767,32.7868774414,0.
32.7884399414,-0.0008149247,32.7884399414,0.
32.7900024414,-0.0006465522,32.7900024414,0.
32.7915771484,-0.0005067637,32.7915771484,0.
32.7931396484,-0.0003917647,32.7931396484,0.
32.7947021484,-0.0002602633,32.7947021484,0.
32.7962646484,-0.0001354644,32.7962646484,0.
32.7978393555,-0.0000891535,32.7978393555,0.
32.7994018555,-0.000124484,32.7994018555,0.
32.8009643555,-0.0001716635,32.8009643555,0.
32.8025268555,-0.0001751565,32.8025268555,0.
32.8041015625,-0.0001550379,32.8041015625,0.
32.8056640625,-0.0001588783,32.8056640625,0.
32.8072265625,-0.0001658903,32.8072265625,0.
32.8087890625,-0.0001654953,32.8087890625,0.
32.8103637695,-0.0001606783,32.8103637695,0.
32.8119262695,-0.0001625298,32.8119262695,0.
32.8134887695,-0.0001620977,32.8134887695,0.
32.8150512695,-0.0001621236,32.8150512695,0.
32.8166259766,-0.0001685364,32.8166259766,0.
32.8181884766,-0.0001673927,32.8181884766,0.
32.8197509766,-0.0001700674,32.8197509766,0.
32.8213134766,-0.0001756777,32.8213134766,0.
32.8228881836,-0.0001674435,32.8228881836,0.
32.8244506836,-0.0001730729,32.8244506836,0.
32.8260131836,-0.0001693689,32.8260131836,0.
32.8275756836,-0.0001628219,32.8275756836,0.
32.8291503906,-0.000163477,32.8291503906,0.
32.8307128906,-0.0001599201,32.8307128906,0.
32.8322753906,-0.0001576533,32.8322753906,0.
32.8338378906,-0.0001580136,32.8338378906,0.
32.8354003906,-0.0001546004,32.8354003906,0.
32.8369750977,-0.0001556169,32.8369750977,0.
32.8385375977,-0.0001534642,32.8385375977,0.
32.8401000977,-0.0001462971,32.8401000977,0.
32.8416625977,-0.0001495082,32.8416625977,0.
32.8432373047,-0.0001481907,32.8432373047,0.
32.8447998047,-0.0001503256,32.8447998047,0.
32.8463623047,-0.000153414,32.8463623047,0.
32.8479248047,-0.0001507284,32.8479248047,0.
32.8494995117,-0.0001499036,32.8494995117,0.
32.8510620117,-0.0001455331,32.8510620117,0.
32.8526245117,-0.0001425522,32.8526245117,0.
32.8541870117,-0.0001427827,32.8541870117,0.
32.8557617188,-0.0001342035,32.8557617188,0.
32.8573242188,-0.0001245902,32.8573242188,0.
32.8588867188,-0.0001060354,32.8588867188,0.
32.8604492188,-0.0000824152,32.8604492188,0.
32.8620239258,-0.0000669636,32.8620239258,0.
32.8635864258,-0.0000523898,32.8635864258,0.
32.8651489258,-0.0000392962,32.8651489258,0.
32.8667114258,-0.0000255011,32.8667114258,0.
32.8682861328,-0.0000106117,32.8682861328,0.
32.8698486328,0.0000022720,32.8698486328,0.
32.8714111328,0.0000047403,32.8714111328,0.
32.8729736328,0.0000050359,32.8729736328,0.
32.8745483398,0.0000019333,32.8745483398,0.
32.8761108398,0.0000020963,32.8761108398,0.
32.8776733398,0.0000015621,32.8776733398,0.
32.8792358398,0.0000013998,32.8792358398,0.
32.8808105469,0.0000031535,32.8808105469,0.
32.8823730469,0.0000045683,32.8823730469,0.
32.8839355469,0.0000006767,32.8839355469,0.
32.8854980469,0.0000031405,32.8854980469,0.
32.8870727539,0.0000023182,32.8870727539,0.
32.8886352539,0.0000025469,32.8886352539,0.
32.8901977539,0.0000039451,32.8901977539,0.
32.8917602539,0.0000042426,32.8917602539,0.
32.8933349609,0.0000061415,32.8933349609,0.
32.8948974609,0.0000062769,32.8948974609,0.
32.8964599609,0.0000046247,32.8964599609,0.
32.8980224609,0.000008467,32.8980224609,0.
32.899597168,0.0000051284,32.899597168,0.
32.901159668,0.0000080969,32.901159668,0.
32.902722168,0.0000039517,32.902722168,0.
32.904284668,0.0000046952,32.904284668,0.
32.9058593750,0.0000084103,32.9058593750,0.
32.9074218750,0.0000017091,32.9074218750,0.
32.908984375,0.0000028251,32.908984375,0.
32.910546875,0.0000039447,32.910546875,0.
32.9121215820,-0.0000008781,32.9121215820,0.
32.9136840820,-0.0000015040,32.9136840820,0.
32.9152465820,-0.0000014772,32.9152465820,0.
32.9168090820,-0.0000019678,32.9168090820,0.
32.9183837891,-0.0000001460,32.9183837891,0.
32.9199462891,-0.0000049508,32.9199462891,0.
32.9215087891,-0.0000042482,32.9215087891,0.
32.9230712891,-0.0000028142,32.9230712891,0.
32.9246459961,-0.0000039472,32.9246459961,0.
32.9262084961,-0.0000021322,32.9262084961,0.
32.9277709961,-0.0000014311,32.9277709961,0.
32.9293334961,0.0000012607,32.9293334961,0.
32.9309082031,-0.0000001019,32.9309082031,0.
32.9324707031,-0.0000028423,32.9324707031,0.
32.9340332031,-0.0000036895,32.9340332031,0.
32.9355957031,-0.0000019400,32.9355957031,0.
32.9371704102,-0.0000019110,32.9371704102,0.
32.9387329102,0.0000004071,32.9387329102,0.
32.9402954102,-0.0000018044,32.9402954102,0.
32.9418579102,0.0000024031,32.9418579102,0.
32.9434326172,0.0000015283,32.9434326172,0.
32.9449951172,0.0000017636,32.9449951172,0.
32.9465576172,0.0000022476,32.9465576172,0.
32.9481201172,0.0000001545,32.9481201172,0.
32.9496948242,0.0000003293,32.9496948242,0.
32.9512573242,0.0000040647,32.9512573242,0.
32.9528198242,0.0000001667,32.9528198242,0.
32.9543823242,0.0000044832,32.9543823242,0.
32.9559570313,0.0000037674,32.9559570313,0.
32.9575195312,0.0000015206,32.9575195312,0.
32.9590820313,0.0000037437,32.9590820313,0.
32.9606445313,0.0000036052,32.9606445313,0.
32.9622192383,-0.0000008578,32.9622192383,0.
32.9637817383,0.0000000281,32.9637817383,0.
32.9653442383,0.0000011308,32.9653442383,0.
32.9669067383,-0.000001723,32.9669067383,0.
32.9684814453,0.0000015783,32.9684814453,0.
32.9700439453,-0.0000003717,32.9700439453,0.
32.9716064453,0.0000022268,32.9716064453,0.
32.9731689453,0.0000053240,32.9731689453,0.
32.9747436523,0.0000002063,32.9747436523,0.
32.9763061523,0.0000069707,32.9763061523,0.
32.9778686523,0.0000000123,32.9778686523,0.
32.9794311523,0.0000007487,32.9794311523,0.
32.9810058594,-0.00000094,32.9810058594,0.
32.9825683594,0.0000047323,32.9825683594,0.
32.9841308594,-0.0000038500,32.9841308594,0.
32.9856933594,0.0000003920,32.9856933594,0.
32.9872680664,0.0000015033,32.9872680664,0.
32.9888305664,-0.00000115,32.9888305664,0.
32.9903930664,-0.0000043014,32.9903930664,0.
32.9919555664,-0.0000019443,32.9919555664,0.
32.9935302734,-0.0000003682,32.9935302734,0.
32.9950927734,-0.0000012388,32.9950927734,0.
32.9966552734,-0.0000010495,32.9966552734,0.
32.9982177734,-0.0000071596,32.9982177734,0.
32.9997924805,-0.0000071417,32.9997924805,0.
33.0013549805,-0.0000052956,33.0013549805,0.
33.0029174805,-0.000010381,33.0029174805,0.
33.0044799805,-0.0000062372,33.0044799805,0.
33.0060546875,0.0000023202,33.0060546875,0.
33.0076171875,0.0000068454,33.0076171875,0.
33.0091796875,0.0000044031,33.0091796875,0.
33.0107421875,-0.0000065727,33.0107421875,0.
33.0123168945,-0.0000032358,33.0123168945,0.
33.0138793945,0.0000059871,33.0138793945,0.
33.0154418945,-0.0000048847,33.0154418945,0.
33.0170043945,0.0000028338,33.0170043945,0.
33.0185791016,0.0000002050,33.0185791016,0.
33.0201416016,-0.00000161,33.0201416016,0.
33.0217041016,0.0000001337,33.0217041016,0.
33.0232666016,0.0000006434,33.0232666016,0.
33.0248413086,0.0000017046,33.0248413086,0.
33.0264038086,0.0000026330,33.0264038086,0.
33.0279663086,0.00000242,33.0279663086,0.
33.0295288086,0.0000029951,33.0295288086,0.
33.0311035156,0.0000037383,33.0311035156,0.
33.0326660156,0.0000023549,33.0326660156,0.
33.0342285156,0.0000024460,33.0342285156,0.
33.0357910156,0.0000024071,33.0357910156,0.
33.0373657227,0.0000014352,33.0373657227,0.
33.0389282227,0.0000008526,33.0389282227,0.
33.0404907227,0.0000018570,33.0404907227,0.
33.0420532227,-0.0000013897,33.0420532227,0.
33.0436279297,-0.0000007876,33.0436279297,0.
33.0451904297,-0.0000015976,33.0451904297,0.
33.0467529297,-0.0000050276,33.0467529297,0.
33.0483154297,-0.0000010265,33.0483154297,0.
33.0498901367,-0.0000042734,33.0498901367,0.
33.0514526367,-0.0000009038,33.0514526367,0.
33.0530151367,-0.0000022476,33.0530151367,0.
33.0545776367,-0.0000022837,33.0545776367,0.
33.0561523438,-0.0000001950,33.0561523438,0.
33.0577148438,-0.0000038081,33.0577148438,0.
33.0592773438,-0.0000042197,33.0592773438,0.
33.0608398438,-0.0000025589,33.0608398438,0.
33.0624145508,-0.00000212,33.0624145508,0.
33.0639770508,0.0000017805,33.0639770508,0.
33.0655395508,-0.0000010811,33.0655395508,0.
33.0671020508,0.0000007333,33.0671020508,0.
33.0686767578,-0.0000014677,33.0686767578,0.
33.0702392578,-0.0000025690,33.0702392578,0.
33.0718017578,0.0000006752,33.0718017578,0.
33.0733642578,0.000002893,33.0733642578,0.
33.0749389648,0.0000019570,33.0749389648,0.
33.0765014648,-0.0000001275,33.0765014648,0.
33.0780639648,-0.0000028696,33.0780639648,0.
33.0796264648,-0.0000012229,33.0796264648,0.
33.0812011719,0.0000019407,33.0812011719,0.
33.0827636719,0.0000011104,33.0827636719,0.
33.0843261719,0.0000005610,33.0843261719,0.
33.0858886719,0.0000045985,33.0858886719,0.
33.0874633789,0.0000038911,33.0874633789,0.
33.0890258789,0.0000022455,33.0890258789,0.
33.0905883789,0.0000016793,33.0905883789,0.
33.0921508789,0.0000001153,33.0921508789,0.
33.0937255859,0.0000004497,33.0937255859,0.
33.0952880859,0.0000010529,33.0952880859,0.
33.0968505859,0.000003183,33.0968505859,0.
33.0984130859,-0.0000006923,33.0984130859,0.
33.099987793,-0.0000076487,33.099987793,0.
